car_id,date,dealer_name,dealer_region,company_id,model,engine,transmission,color,body_style,price_$
C_CND_019650,2023-10-16,Ryder Truck Rental and Leasing,Austin,CMP_028,Neon,Overhead Camshaft,Manual,Pale White,SUV,22100
C_CND_019708,2023-10-20,U-Haul CO,Aurora,CMP_002,Caravan,Double Overhead Camshaft,Auto,Pale White,Hardtop,19000
C_CND_019878,2023-10-23,Nebo Chevrolet,Middletown,CMP_014,Odyssey,Overhead Camshaft,Manual,Pale White,Passenger,27000
C_CND_020061,2023-10-29,Iceberg Rentals,Janesville,CMP_008,Altima,Double Overhead Camshaft,Auto,Pale White,Hatchback,21000
C_CND_020382,2023-11-05,Saab-Belle Dodge,Aurora,CMP_007,Prizm,Double Overhead Camshaft,Auto,Pale White,Hardtop,15000
C_CND_020464,2023-11-05,Pars Auto Sales,Austin,CMP_018,Passat,Double Overhead Camshaft,Auto,Black,Hatchback,9000
C_CND_020628,2023-11-10,Motor Vehicle Branch Office,Scottsdale,CMP_006,Montero Sport,Double Overhead Camshaft,Auto,Pale White,SUV,39000
C_CND_020860,2023-11-11,Nebo Chevrolet,Middletown,CMP_023,C70,Overhead Camshaft,Manual,Black,Hatchback,17450
C_CND_020898,2023-11-12,Chrysler Plymouth,Janesville,CMP_018,Passat,Double Overhead Camshaft,Auto,Pale White,Hatchback,13001
C_CND_021287,2023-11-19,Race Car Help,Austin,CMP_012,Outback,Double Overhead Camshaft,Auto,Pale White,SUV,57000
C_CND_021309,2023-11-19,Ryder Truck Rental and Leasing,Scottsdale,CMP_004,Celica,Overhead Camshaft,Manual,Pale White,SUV,14000
C_CND_021410,2023-11-20,Clay Johnson Auto Sales,Aurora,CMP_005,RL,Overhead Camshaft,Manual,Black,SUV,18000
C_CND_021504,2023-11-22,U-Haul CO,Austin,CMP_001,Taurus,Double Overhead Camshaft,Auto,Black,SUV,12000
C_CND_021623,2023-11-24,Clay Johnson Auto Sales,Austin,CMP_002,Viper,Double Overhead Camshaft,Auto,Pale White,SUV,41000
C_CND_021761,2023-11-26,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_016,A4,Double Overhead Camshaft,Auto,Black,Hardtop,27500
C_CND_021887,2023-11-27,Ryder Truck Rental and Leasing,Pasco,CMP_011,LHS,Double Overhead Camshaft,Auto,Pale White,Hatchback,16000
C_CND_021921,2023-11-28,Star Enterprises Inc,Pasco,CMP_016,A4,Double Overhead Camshaft,Auto,Black,Hardtop,27000
C_CND_021971,2023-11-30,Saab-Belle Dodge,Aurora,CMP_018,Passat,Double Overhead Camshaft,Auto,Black,Hatchback,21000
C_CND_022149,2023-12-02,Iceberg Rentals,Janesville,CMP_002,Neon,Overhead Camshaft,Manual,Red,Hardtop,19000
C_CND_022186,2023-12-02,Suburban Ford,Greenville,CMP_006,Eclipse,Double Overhead Camshaft,Auto,Black,Hardtop,27001
C_CND_022445,2023-12-06,Suburban Ford,Janesville,CMP_007,Metro,Double Overhead Camshaft,Auto,Black,Passenger,31001
C_CND_022604,2023-12-09,Scrivener Performance Engineering,Greenville,CMP_013,Sonata,Overhead Camshaft,Manual,Red,SUV,21000
C_CND_022645,2023-12-09,Race Car Help,Middletown,CMP_009,Grand Marquis,Double Overhead Camshaft,Auto,Black,SUV,9000
C_CND_023073,2023-12-15,Chrysler of Tri-Cities,Janesville,CMP_027,LS400,Double Overhead Camshaft,Auto,Pale White,Sedan,27000
C_CND_023344,2023-12-23,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_009,Villager,Overhead Camshaft,Manual,Pale White,Passenger,16000
C_CND_023661,2023-12-27,U-Haul CO,Austin,CMP_003,Escalade,Double Overhead Camshaft,Auto,Black,Sedan,26000
C_CND_023681,2023-12-29,Clay Johnson Auto Sales,Austin,CMP_006,Montero Sport,Double Overhead Camshaft,Auto,Pale White,Hardtop,53000
C_CND_023811,2023-12-29,Buddy Storbeck's Diesel Service Inc,Greenville,CMP_006,Diamante,Double Overhead Camshaft,Auto,Black,Hatchback,17500
C_CND_000099,2022-01-05,Iceberg Rentals,Scottsdale,CMP_008,Maxima,Overhead Camshaft,Manual,Pale White,Sedan,54000
C_CND_000109,2022-01-06,Motor Vehicle Branch Office,Middletown,CMP_009,Grand Marquis,Overhead Camshaft,Manual,Pale White,SUV,71000
C_CND_000161,2022-01-12,Diehl Motor CO Inc,Middletown,CMP_021,M-Class,Overhead Camshaft,Manual,Pale White,Hardtop,41000
C_CND_000358,2022-02-06,Scrivener Performance Engineering,Greenville,CMP_006,Diamante,Double Overhead Camshaft,Auto,Pale White,Hatchback,21000
C_CND_000397,2022-02-07,Star Enterprises Inc,Pasco,CMP_005,RL,Overhead Camshaft,Manual,Pale White,SUV,17000
C_CND_000668,2022-03-01,Hatfield Volkswagen,Janesville,CMP_011,LHS,Double Overhead Camshaft,Auto,Black,Hatchback,26000
C_CND_001006,2022-03-19,Chrysler of Tri-Cities,Pasco,CMP_006,Montero,Overhead Camshaft,Manual,Black,SUV,16000
C_CND_001010,2022-03-19,Diehl Motor CO Inc,Middletown,CMP_008,Frontier,Overhead Camshaft,Manual,Pale White,Hatchback,20000
C_CND_001363,2022-04-02,U-Haul CO,Austin,CMP_011,LHS,Double Overhead Camshaft,Auto,Black,Hatchback,26000
C_CND_001651,2022-04-13,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_009,Grand Marquis,Double Overhead Camshaft,Auto,Black,SUV,9000
C_CND_002360,2022-05-08,Diehl Motor CO Inc,Janesville,CMP_014,Passport,Overhead Camshaft,Manual,Pale White,Hatchback,13000
C_CND_002497,2022-05-15,Pars Auto Sales,Greenville,CMP_004,Tacoma,Overhead Camshaft,Manual,Pale White,SUV,24000
C_CND_002623,2022-05-25,Chrysler Plymouth,Janesville,CMP_001,Taurus,Overhead Camshaft,Manual,Red,SUV,22500
C_CND_002919,2022-06-01,Capitol KIA,Greenville,CMP_007,Camaro,Double Overhead Camshaft,Auto,Black,Sedan,41000
C_CND_002976,2022-06-07,New Castle Ford Lincoln Mercury,Aurora,CMP_028,Prowler,Overhead Camshaft,Manual,Pale White,Hatchback,16000
C_CND_003178,2022-06-13,New Castle Ford Lincoln Mercury,Aurora,CMP_025,Continental,Overhead Camshaft,Manual,Red,Passenger,82000
C_CND_003198,2022-06-13,Race Car Help,Greenville,CMP_006,3000GT,Double Overhead Camshaft,Auto,Black,Sedan,39000
C_CND_003430,2022-06-23,Ryder Truck Rental and Leasing,Middletown,CMP_007,Malibu,Double Overhead Camshaft,Auto,Red,Hatchback,21001
C_CND_003731,2022-07-06,Motor Vehicle Branch Office,Austin,CMP_005,RL,Overhead Camshaft,Manual,Red,SUV,31000
C_CND_004136,2022-07-24,Nebo Chevrolet,Middletown,CMP_007,Malibu,Overhead Camshaft,Manual,Pale White,Hardtop,41000
C_CND_004190,2022-07-25,Saab-Belle Dodge,Janesville,CMP_024,Sunfire,Overhead Camshaft,Manual,Red,Sedan,43500
C_CND_004399,2022-08-07,Chrysler Plymouth,Janesville,CMP_011,Cirrus,Double Overhead Camshaft,Auto,Red,Passenger,12500
C_CND_004671,2022-08-16,Iceberg Rentals,Janesville,CMP_009,Sable,Double Overhead Camshaft,Auto,Red,Sedan,39000
C_CND_004850,2022-08-23,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_014,CR-V,Double Overhead Camshaft,Auto,Black,SUV,31000
C_CND_004940,2022-08-24,Tri-State Mack Inc,Aurora,CMP_023,C70,Overhead Camshaft,Manual,Red,Hatchback,82600
C_CND_004976,2022-08-27,Saab-Belle Dodge,Aurora,CMP_027,LS400,Overhead Camshaft,Manual,Pale White,Sedan,54000
C_CND_005074,2022-08-31,Progressive Shippers Cooperative Association No,Janesville,CMP_008,Pathfinder,Double Overhead Camshaft,Auto,Red,SUV,31000
C_CND_005084,2022-08-31,Classic Chevy,Janesville,CMP_007,Prizm,Double Overhead Camshaft,Auto,Black,Hardtop,16000
C_CND_005530,2022-09-12,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_025,Navigator,Double Overhead Camshaft,Auto,Black,Sedan,19000
C_CND_005601,2022-09-13,Classic Chevy,Scottsdale,CMP_010,323i,Double Overhead Camshaft,Auto,Pale White,Hatchback,22000
C_CND_005652,2022-09-14,Progressive Shippers Cooperative Association No,Janesville,CMP_018,Jetta,Double Overhead Camshaft,Auto,Pale White,Passenger,69000
C_CND_006018,2022-09-21,Diehl Motor CO Inc,Middletown,CMP_007,Prizm,Double Overhead Camshaft,Auto,Pale White,Hatchback,25250
C_CND_006831,2022-10-10,Enterprise Rent A Car,Aurora,CMP_007,Corvette,Double Overhead Camshaft,Auto,Pale White,SUV,35000
C_CND_007063,2022-10-20,Hatfield Volkswagen,Pasco,CMP_018,Passat,Overhead Camshaft,Manual,Pale White,Hatchback,27000
C_CND_007375,2022-10-31,Rabun Used Car Sales,Scottsdale,CMP_017,Carrera Coupe,Double Overhead Camshaft,Auto,Red,Hardtop,22000
C_CND_007564,2022-11-05,Scrivener Performance Engineering,Greenville,CMP_001,Mustang,Double Overhead Camshaft,Auto,Black,Hatchback,9000
C_CND_007616,2022-11-07,Star Enterprises Inc,Pasco,CMP_004,4Runner,Double Overhead Camshaft,Auto,Red,Sedan,35500
C_CND_007693,2022-11-08,Nebo Chevrolet,Middletown,CMP_007,Malibu,Overhead Camshaft,Manual,Pale White,Hardtop,16000
C_CND_007721,2022-11-08,Iceberg Rentals,Janesville,CMP_023,S70,Overhead Camshaft,Manual,Red,Hardtop,21501
C_CND_007830,2022-11-09,Suburban Ford,Janesville,CMP_024,Sunfire,Double Overhead Camshaft,Auto,Black,Sedan,18000
C_CND_008102,2022-11-14,U-Haul CO,Austin,CMP_014,Passport,Overhead Camshaft,Manual,Pale White,Hardtop,13001
C_CND_008307,2022-11-19,U-Haul CO,Janesville,CMP_025,Town car,Double Overhead Camshaft,Auto,Pale White,Hatchback,18000
C_CND_008575,2022-11-22,Race Car Help,Austin,CMP_024,Sunfire,Double Overhead Camshaft,Auto,Black,Sedan,18001
C_CND_008983,2022-11-30,Tri-State Mack Inc,Scottsdale,CMP_005,TL,Overhead Camshaft,Manual,Pale White,Hatchback,14001
C_CND_009103,2022-12-02,U-Haul CO,Austin,CMP_011,Concorde,Double Overhead Camshaft,Auto,Pale White,Hardtop,46000
C_CND_009252,2022-12-04,Tri-State Mack Inc,Scottsdale,CMP_004,Tacoma,Overhead Camshaft,Manual,Pale White,Hardtop,24000
C_CND_009495,2022-12-08,Scrivener Performance Engineering,Greenville,CMP_011,LHS,Double Overhead Camshaft,Auto,Black,Hatchback,26000
C_CND_009622,2022-12-11,Tri-State Mack Inc,Scottsdale,CMP_026,Aurora,Overhead Camshaft,Manual,Pale White,Passenger,71500
C_CND_010164,2022-12-20,Race Car Help,Austin,CMP_021,SL-Class,Overhead Camshaft,Manual,Black,Hardtop,38000
C_CND_010401,2022-12-25,Progressive Shippers Cooperative Association No,Pasco,CMP_001,Expedition,Double Overhead Camshaft,Auto,Black,SUV,26000
C_CND_010847,2023-01-15,Scrivener Performance Engineering,Greenville,CMP_021,SLK,Overhead Camshaft,Manual,Pale White,Passenger,17001
C_CND_011014,2023-01-25,Ryder Truck Rental and Leasing,Middletown,CMP_004,Land Cruiser,Double Overhead Camshaft,Auto,Black,SUV,21000
C_CND_011295,2023-02-09,Star Enterprises Inc,Aurora,CMP_024,Grand Am,Double Overhead Camshaft,Auto,Pale White,SUV,26001
C_CND_012007,2023-03-14,Nebo Chevrolet,Middletown,CMP_021,CLK Coupe,Double Overhead Camshaft,Auto,Pale White,Sedan,22000
C_CND_012046,2023-03-15,Suburban Ford,Janesville,CMP_016,A6,Overhead Camshaft,Manual,Pale White,SUV,24000
C_CND_012876,2023-04-17,Star Enterprises Inc,Pasco,CMP_018,Jetta,Double Overhead Camshaft,Auto,Red,Passenger,16000
C_CND_013101,2023-04-23,Rabun Used Car Sales,Greenville,CMP_017,Carrera Coupe,Double Overhead Camshaft,Auto,Pale White,Hardtop,22000
C_CND_013325,2023-05-03,Hatfield Volkswagen,Pasco,CMP_024,Sunfire,Overhead Camshaft,Manual,Red,Sedan,43000
C_CND_013571,2023-05-09,Clay Johnson Auto Sales,Austin,CMP_029,3-Sep,Double Overhead Camshaft,Auto,Red,Sedan,69000
C_CND_013678,2023-05-14,Race Car Help,Austin,CMP_002,Viper,Double Overhead Camshaft,Auto,Red,SUV,31000
C_CND_015115,2023-06-21,Enterprise Rent A Car,Middletown,CMP_001,Crown Victoria,Double Overhead Camshaft,Auto,Pale White,Passenger,29001
C_CND_015135,2023-06-23,Tri-State Mack Inc,Scottsdale,CMP_014,CR-V,Double Overhead Camshaft,Auto,Pale White,SUV,12000
C_CND_015446,2023-07-02,U-Haul CO,Austin,CMP_025,Continental,Overhead Camshaft,Manual,Black,Passenger,49000
C_CND_015518,2023-07-07,Suburban Ford,Janesville,CMP_002,Ram Van,Double Overhead Camshaft,Auto,Pale White,Hatchback,31001
C_CND_015548,2023-07-07,Ryder Truck Rental and Leasing,Middletown,CMP_002,Ram Van,Double Overhead Camshaft,Auto,Pale White,Hatchback,12200
C_CND_015559,2023-07-07,Rabun Used Car Sales,Scottsdale,CMP_011,Cirrus,Overhead Camshaft,Manual,Pale White,Passenger,24000
C_CND_015726,2023-07-14,Chrysler Plymouth,Janesville,CMP_001,Explorer,Double Overhead Camshaft,Auto,Pale White,Hatchback,18000
C_CND_015780,2023-07-14,Saab-Belle Dodge,Aurora,CMP_006,Montero Sport,Overhead Camshaft,Manual,Black,Hardtop,42001
C_CND_016107,2023-07-22,Ryder Truck Rental and Leasing,Middletown,CMP_002,Dakota,Overhead Camshaft,Manual,Pale White,Sedan,12001
C_CND_016177,2023-07-23,Hatfield Volkswagen,Pasco,CMP_019,Century,Double Overhead Camshaft,Auto,Pale White,SUV,17001
C_CND_016598,2023-08-09,Classic Chevy,Austin,CMP_007,Prizm,Double Overhead Camshaft,Auto,Black,SUV,33001
C_CND_016629,2023-08-12,Race Car Help,Austin,CMP_001,Crown Victoria,Double Overhead Camshaft,Auto,Pale White,Passenger,29000
C_CND_016646,2023-08-12,Diehl Motor CO Inc,Austin,CMP_024,Grand Am,Double Overhead Camshaft,Auto,Pale White,SUV,12500
C_CND_017199,2023-08-28,Motor Vehicle Branch Office,Austin,CMP_006,3000GT,Overhead Camshaft,Manual,Black,Sedan,18001
C_CND_017457,2023-09-02,Nebo Chevrolet,Pasco,CMP_007,Malibu,Overhead Camshaft,Manual,Pale White,SUV,14000
C_CND_017496,2023-09-02,Progressive Shippers Cooperative Association No,Janesville,CMP_004,Camry,Double Overhead Camshaft,Auto,Pale White,Hatchback,31000
C_CND_017656,2023-09-04,Star Enterprises Inc,Pasco,CMP_004,Sienna,Overhead Camshaft,Manual,Black,Passenger,16000
C_CND_017668,2023-09-04,Ryder Truck Rental and Leasing,Middletown,CMP_006,Diamante,Overhead Camshaft,Manual,Black,Hatchback,49001
C_CND_018106,2023-09-11,Pars Auto Sales,Greenville,CMP_004,Tacoma,Double Overhead Camshaft,Auto,Pale White,SUV,53500
C_CND_018278,2023-09-13,C & M Motors Inc,Aurora,CMP_018,Cabrio,Double Overhead Camshaft,Auto,Pale White,Sedan,17800
C_CND_018375,2023-09-16,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_007,Cavalier,Overhead Camshaft,Manual,Pale White,SUV,14000
C_CND_018382,2023-09-17,Progressive Shippers Cooperative Association No,Janesville,CMP_018,Passat,Double Overhead Camshaft,Auto,Black,Hatchback,21001
C_CND_018592,2023-09-19,Star Enterprises Inc,Middletown,CMP_027,LS400,Double Overhead Camshaft,Auto,Black,Sedan,39000
C_CND_018610,2023-09-20,Rabun Used Car Sales,Scottsdale,CMP_028,Prowler,Double Overhead Camshaft,Auto,Red,Hatchback,39501
C_CND_018797,2023-09-23,Diehl Motor CO Inc,Janesville,CMP_024,Sunfire,Overhead Camshaft,Manual,Pale White,Sedan,28001
C_CND_018814,2023-09-24,Suburban Ford,Janesville,CMP_017,Boxter,Overhead Camshaft,Manual,Red,SUV,24001
C_CND_019082,2023-09-29,Diehl Motor CO Inc,Middletown,CMP_004,Sienna,Double Overhead Camshaft,Auto,Pale White,Passenger,26000
C_CND_019206,2023-10-02,Tri-State Mack Inc,Scottsdale,CMP_011,LHS,Overhead Camshaft,Manual,Pale White,Hatchback,41000
C_CND_019211,2023-10-02,Capitol KIA,Aurora,CMP_011,300M,Double Overhead Camshaft,Auto,Black,SUV,26000
C_CND_019275,2023-10-04,Capitol KIA,Greenville,CMP_006,Diamante,Double Overhead Camshaft,Auto,Pale White,Hatchback,21001
C_CND_019692,2023-10-20,Ryder Truck Rental and Leasing,Middletown,CMP_023,S80,Overhead Camshaft,Manual,Pale White,Sedan,25001
C_CND_020415,2023-11-05,Saab-Belle Dodge,Aurora,CMP_021,S-Class,Double Overhead Camshaft,Auto,Pale White,SUV,10000
C_CND_020441,2023-11-05,Pitre Buick-Pontiac-Gmc of Scottsdale,Pasco,CMP_007,Prizm,Overhead Camshaft,Manual,Black,Hardtop,16500
C_CND_020716,2023-11-10,Scrivener Performance Engineering,Greenville,CMP_028,Neon,Overhead Camshaft,Manual,Black,SUV,29000
C_CND_020765,2023-11-10,Rabun Used Car Sales,Greenville,CMP_002,Ram Pickup,Overhead Camshaft,Manual,Pale White,SUV,20001
C_CND_020771,2023-11-10,Rabun Used Car Sales,Scottsdale,CMP_023,C70,Double Overhead Camshaft,Auto,Black,Hatchback,12000
C_CND_020786,2023-11-10,Clay Johnson Auto Sales,Aurora,CMP_009,Grand Marquis,Double Overhead Camshaft,Auto,Black,SUV,9000
C_CND_020904,2023-11-12,Suburban Ford,Janesville,CMP_023,S40,Double Overhead Camshaft,Auto,Pale White,Sedan,42000
C_CND_021125,2023-11-15,Race Car Help,Austin,CMP_006,Diamante,Double Overhead Camshaft,Auto,Black,Hatchback,18500
C_CND_022225,2023-12-03,U-Haul CO,Austin,CMP_011,300M,Double Overhead Camshaft,Auto,Black,SUV,26100
C_CND_022374,2023-12-05,Buddy Storbeck's Diesel Service Inc,Middletown,CMP_001,Windstar,Double Overhead Camshaft,Auto,Red,Sedan,31000
C_CND_022469,2023-12-06,U-Haul CO,Austin,CMP_001,Explorer,Double Overhead Camshaft,Auto,Black,Hatchback,22000
C_CND_022550,2023-12-08,Chrysler Plymouth,Janesville,CMP_008,Frontier,Double Overhead Camshaft,Auto,Pale White,Hatchback,26000
C_CND_022579,2023-12-08,Pars Auto Sales,Greenville,CMP_002,Caravan,Double Overhead Camshaft,Auto,Red,Hardtop,19001
C_CND_022855,2023-12-11,Rabun Used Car Sales,Pasco,CMP_012,Outback,Double Overhead Camshaft,Auto,Red,SUV,57500
C_CND_023124,2023-12-17,Tri-State Mack Inc,Scottsdale,CMP_007,Lumina,Overhead Camshaft,Manual,Black,Passenger,10000
C_CND_023333,2023-12-22,Pitre Buick-Pontiac-Gmc of Scottsdale,Greenville,CMP_018,GTI,Double Overhead Camshaft,Auto,Pale White,SUV,20000
C_CND_023471,2023-12-24,C & M Motors Inc,Janesville,CMP_024,Grand Am,Double Overhead Camshaft,Auto,Pale White,SUV,12000
C_CND_023701,2023-12-29,Ryder Truck Rental and Leasing,Middletown,CMP_001,F-Series,Overhead Camshaft,Manual,Pale White,Passenger,14000
C_CND_023896,2023-12-31,Progressive Shippers Cooperative Association No,Middletown,CMP_009,Sable,Overhead Camshaft,Manual,Red,Sedan,61000
C_CND_000008,2022-01-02,U-Haul CO,Austin,CMP_006,Galant,Double Overhead Camshaft,Auto,Pale White,Passenger,42000
C_CND_000142,2022-01-12,Pars Auto Sales,Greenville,CMP_005,RL,Overhead Camshaft,Manual,Black,SUV,18000
C_CND_000186,2022-01-17,Gartner Buick Hyundai Saab,Greenville,CMP_006,Diamante,Overhead Camshaft,Manual,Pale White,Hatchback,19000
C_CND_000268,2022-01-27,Clay Johnson Auto Sales,Austin,CMP_014,Odyssey,Overhead Camshaft,Manual,Pale White,Passenger,27000
C_CND_000328,2022-02-03,Tri-State Mack Inc,Scottsdale,CMP_014,CR-V,Double Overhead Camshaft,Auto,Pale White,SUV,12000
C_CND_000345,2022-02-03,Scrivener Performance Engineering,Pasco,CMP_019,Regal,Overhead Camshaft,Manual,Pale White,Passenger,43500
C_CND_000410,2022-02-08,Clay Johnson Auto Sales,Austin,CMP_024,Grand Prix,Double Overhead Camshaft,Auto,Pale White,Passenger,42000
C_CND_000699,2022-03-05,Gartner Buick Hyundai Saab,Greenville,CMP_004,RAV4,Overhead Camshaft,Manual,Black,Hatchback,85001
C_CND_000782,2022-03-07,Saab-Belle Dodge,Aurora,CMP_007,Metro,Double Overhead Camshaft,Auto,Pale White,Passenger,12000
C_CND_001862,2022-04-18,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_014,Odyssey,Overhead Camshaft,Manual,Pale White,Passenger,27000
C_CND_001973,2022-04-25,Motor Vehicle Branch Office,Austin,CMP_023,C70,Double Overhead Camshaft,Auto,Black,Hatchback,18000
C_CND_002021,2022-04-26,C & M Motors Inc,Aurora,CMP_023,C70,Overhead Camshaft,Manual,Pale White,Hatchback,24000
C_CND_002213,2022-05-03,McKinney Dodge Chrysler Jeep,Scottsdale,CMP_026,Bravada,Double Overhead Camshaft,Auto,Red,Hatchback,19000
C_CND_002404,2022-05-12,New Castle Ford Lincoln Mercury,Aurora,CMP_019,Regal,Double Overhead Camshaft,Auto,Pale White,Passenger,46500
C_CND_002405,2022-05-12,Pars Auto Sales,Greenville,CMP_028,Voyager,Overhead Camshaft,Manual,Black,Passenger,75000
C_CND_002612,2022-05-24,C & M Motors Inc,Aurora,CMP_026,Silhouette,Overhead Camshaft,Manual,Red,Sedan,25001
C_CND_002756,2022-05-29,Enterprise Rent A Car,Aurora,CMP_009,Sable,Double Overhead Camshaft,Auto,Pale White,Sedan,26000
C_CND_002974,2022-06-07,Motor Vehicle Branch Office,Austin,CMP_018,GTI,Double Overhead Camshaft,Auto,Pale White,SUV,20000
C_CND_003001,2022-06-08,Saab-Belle Dodge,Aurora,CMP_004,Camry,Overhead Camshaft,Manual,Black,Hatchback,29000
C_CND_003049,2022-06-09,Race Car Help,Austin,CMP_024,Bonneville,Double Overhead Camshaft,Auto,Red,Hatchback,19001
C_CND_003135,2022-06-12,Saab-Belle Dodge,Aurora,CMP_018,Passat,Double Overhead Camshaft,Auto,Black,Hatchback,21501
C_CND_003351,2022-06-19,Motor Vehicle Branch Office,Austin,CMP_019,Park Avenue,Overhead Camshaft,Manual,Black,Hatchback,29000
C_CND_003668,2022-07-03,Capitol KIA,Austin,CMP_024,Firebird,Overhead Camshaft,Manual,Black,Hatchback,43000
C_CND_003848,2022-07-11,Star Enterprises Inc,Pasco,CMP_016,A4,Double Overhead Camshaft,Auto,Black,SUV,27001
C_CND_004252,2022-07-30,Chrysler Plymouth,Middletown,CMP_007,Malibu,Overhead Camshaft,Manual,Pale White,Hatchback,41900
C_CND_005010,2022-08-28,Motor Vehicle Branch Office,Austin,CMP_004,Tacoma,Overhead Camshaft,Manual,Pale White,Hardtop,24000
C_CND_005232,2022-09-05,Race Car Help,Austin,CMP_011,Concorde,Overhead Camshaft,Manual,Pale White,SUV,28000
C_CND_005352,2022-09-07,C & M Motors Inc,Aurora,CMP_008,Frontier,Overhead Camshaft,Manual,Black,Hatchback,53000
C_CND_005562,2022-09-12,Scrivener Performance Engineering,Janesville,CMP_009,Cougar,Overhead Camshaft,Manual,Pale White,Hatchback,22400
C_CND_005747,2022-09-16,Suburban Ford,Janesville,CMP_027,GS400,Double Overhead Camshaft,Auto,Pale White,Hatchback,25000
C_CND_005863,2022-09-17,Saab-Belle Dodge,Janesville,CMP_014,Accord,Overhead Camshaft,Manual,Black,Sedan,43000
C_CND_005893,2022-09-18,C & M Motors Inc,Aurora,CMP_007,Prizm,Overhead Camshaft,Manual,Pale White,Hardtop,22500
C_CND_006143,2022-09-22,Motor Vehicle Branch Office,Austin,CMP_009,Sable,Double Overhead Camshaft,Auto,Pale White,Sedan,39000
C_CND_006160,2022-09-22,Race Car Help,Scottsdale,CMP_016,A4,Double Overhead Camshaft,Auto,Black,Hardtop,27000
C_CND_006384,2022-09-26,Gartner Buick Hyundai Saab,Greenville,CMP_005,TL,Double Overhead Camshaft,Auto,Pale White,Hatchback,16000
C_CND_006937,2022-10-15,Progressive Shippers Cooperative Association No,Janesville,CMP_007,Prizm,Overhead Camshaft,Manual,Pale White,Hatchback,22000
C_CND_006943,2022-10-15,Star Enterprises Inc,Pasco,CMP_001,Explorer,Double Overhead Camshaft,Auto,Pale White,Hatchback,18000
C_CND_007382,2022-10-31,C & M Motors Inc,Aurora,CMP_018,Passat,Overhead Camshaft,Manual,Pale White,Hatchback,27000
